3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6723	SRVDC02P	21455	RAM
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6723	SRVDC02P	21463	SNP
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6724	SRVDC03P	21458	CPU
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6724	SRVDC03P	21466	DRP
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6724	SRVDC03P	21460	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6724	SRVDC03P	21461	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6724	SRVDC03P	21459	RAM
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	6724	SRVDC03P	21462	SNP
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	449	SRVEXCDAG01P	2322	CPU
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	449	SRVEXCDAG01P	2324	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	449	SRVEXCDAG01P	2341	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	449	SRVEXCDAG01P	2344	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	449	SRVEXCDAG01P	2323	RAM
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	449	SRVEXCDAG01P	2339	SNP
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	450	SRVEXCDAG02P	2325	CPU
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	450	SRVEXCDAG02P	2327	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	450	SRVEXCDAG02P	2342	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	450	SRVEXCDAG02P	2343	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	450	SRVEXCDAG02P	2326	RAM
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	450	SRVEXCDAG02P	2340	SNP
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	2174	SRVEXCDAG03P	7672	CPU
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	2174	SRVEXCDAG03P	8976	DRP
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	2174	SRVEXCDAG03P	8626	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	2174	SRVEXCDAG03P	9748	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	2174	SRVEXCDAG03P	9749	DSK
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	2174	SRVEXCDAG03P	7673	RAM
3	30070311	GERENCIA DE TECNOLOGIA DE LA INFORMACION-PRODUCCION (HDD)	2174	SRVEXCDAG03P	8977	SNP
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	396	SAPSANDBOXAPP	1953	CPU
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	396	SAPSANDBOXAPP	1955	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	396	SAPSANDBOXAPP	1956	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	396	SAPSANDBOXAPP	1957	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	396	SAPSANDBOXAPP	1958	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	396	SAPSANDBOXAPP	1954	RAM
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	396	SAPSANDBOXAPP	1959	SNP
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1960	CPU
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	16913	DRP
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1962	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1963	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1964	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1965	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1966	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1967	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	2172	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	2173	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	2174	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	2175	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	2176	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	2177	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	17531	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	17532	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	17533	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	17534	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	17535	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	17536	DSK
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1961	RAM
3	30070331	GERENCIA DE TECNOLOGIA DE LA INFORMACION-DESARRROLLO (HDD)	397	SAPSANDBOXHANA	1968	SNP
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	8011	742_QRadar_QRFULL_2020.7.0.20201113144954.iso	25352	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	184	Advanced authentication 6.3	855	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	184	Advanced authentication 6.3	1565	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	77	AHV_5152_434	296	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	4901	BREOIMCLMAAN001	15929	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	4901	BREOIMCLMAAN001	15931	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	4901	BREOIMCLMAAN001	15930	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	4901	BREOIMCLMAAN001	15938	SNP
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	2619	BREOIMCLMAAN002	8973	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	2619	BREOIMCLMAAN002	8975	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	2619	BREOIMCLMAAN002	8974	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	2619	BREOIMCLMAAN002	9381	SNP
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9260	bulter-scsi.0	29119	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9342	calm-c00e17d8	29207	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9337	calm-f171c6fb	29202	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9312	Centos 1908	29174	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9334	CentOS-7-x86_64-1905	29197	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9330	CentOS-7-x86_64-2003.qcow2	29192	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9265	CentOS-7-x86_64-GenericCloud-1905.qcow2	29124	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	72	CentOS-7-x86_64-GenericCloud-2003	289	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	79	CentOS-7-x86_64-GenericCloud-2003	298	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9310	CentOS-7-x86_64-GenericCloud-2009	29172	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9282	Centos-7.2	29142	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9295	Centos-7.2_NEW	29155	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9266	CentOS-8.1.1911-x86.iso	29125	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9314	CenTos-8.2-2004-VM-64bit	29176	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	71	CentOS-8.2.2004-x86_64-dvd1	288	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	74	CentOS-8.2.2004-x86_64-dvd1	291	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	67	CentOS-8.2.2004-x86_64-minimal	284	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	75	CentOS-8.2.2004-x86_64-minimal	292	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9270	CentOS.vmdk	29130	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9318	Centos8_2_2	29180	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9277	Centos_6.10	29137	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9285	Centreon_20.10-0	29145	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9263	CISCOUCS-TEST	29122	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9267	CITRIX_ADC_13.0-67.43	29126	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9289	CITRIX_W2K8R2SP1.iso	29149	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9298	CITRIX_Windows_Server_2016_Datacenter_EVAL_en-us_14393_refresh.ISO	29159	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9245	cloud_windows	29097	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9245	cloud_windows	29099	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9245	cloud_windows	29098	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9257	cloud_windows-scsi.0	29116	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9306	CoreOS_ISO	29167	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9335	DATA_disk	29200	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9243	DC_CITRIX_ADC_0	29091	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9243	DC_CITRIX_ADC_0	29093	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9243	DC_CITRIX_ADC_0	29092	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9239	DC_CITRIX_CA_0	29079	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9239	DC_CITRIX_CA_0	29081	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9239	DC_CITRIX_CA_0	29080	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9241	DC_CITRIX_CC_0	29085	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9241	DC_CITRIX_CC_0	29087	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9241	DC_CITRIX_CC_0	29086	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9240	DC_CITRIX_FAS_0	29082	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9240	DC_CITRIX_FAS_0	29084	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9240	DC_CITRIX_FAS_0	29083	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9244	DC_CITRIX_PVS_0	29094	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9244	DC_CITRIX_PVS_0	29096	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9244	DC_CITRIX_PVS_0	29095	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9242	DC_CITRIX_W10_0	29088	CPU
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9242	DC_CITRIX_W10_0	29090	DSK
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9242	DC_CITRIX_W10_0	29089	RAM
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	68	DEVICE_CLEANUP	285	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	84	DEVICE_CLEANUP	342	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9329	EGC-Collector	29191	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9268	Foundation-VM	29127	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9268	Foundation-VM	29128	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9328	FrameCCA-2.1.0	29190	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9275	FrameCCA-2.1.0.iso	29135	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9296	FrameSGA_2.0	29157	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9320	Frame_guest_installer_7930	29182	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	451	GlobalProtect64.msi	2335	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	451	GlobalProtect64.msi	2336	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9292	goldimage	29152	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9254	HYCU_4_0_1	29113	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	327	IMAGEN_RHEL_7.9_LEGACY	1564	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	327	IMAGEN_RHEL_7.9_LEGACY	1567	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9271	karbon-centos7.5.1804-ntnx-0.0	29131	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9271	karbon-centos7.5.1804-ntnx-0.0	29196	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9255	karbon-centos7.5.1804-ntnx-0.1	29114	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9255	karbon-centos7.5.1804-ntnx-0.1	29169	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9258	karbon-ntnx-0.5	29117	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9264	karbon-ntnx-0.5	29123	IMG
3	30070341	GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)	9323	karbon-ntnx-0.5	29185	IMG
